"z"	"x"	"y"
1.50974066956309	1.13635743338325	3.4231574523151
3.90378742181185	4.35037868515375	2.39822939710291
5.89391804145858	6.49862600518185	6.16591980829195
1.29244146471091	2.06858105292496	2.38822119054025
3.26165218702138	2.33386675701342	4.310204238664
2.22657764955916	3.74381255315995	3.58145915875727
4.31437775381038	5.66524487500412	5.04331717504427
5.0961095268352	3.36728980257167	5.29490977723948
0.919789405603191	-1.16551424937944	2.4722283326382
1.98575671157946	2.08525972876094	1.03744766359569
3.32643526190889	5.52196212737493	0.570564235918452
4.53785006659045	3.75613227245473	4.99629687081593
4.86996025956062	3.86842142403509	4.61746464032167
1.23805019728055	1.21932579713666	-1.20028862904701
1.7836659040211	3.44177616024664	1.22560391149211
4.82787940316485	3.26759498803029	2.70722525391665
4.60200975161542	3.99143195258032	2.56292075504572
5.07104174710191	5.51493353035908	5.72415790986606
0.0125331853251295	2.16078085809491	1.32681941524608
3.78643635314225	1.36767295234612	2.24647085605916
2.79103106224946	2.44528901175488	2.16805243174633
3.88981848808107	3.19653547596432	3.70615673353372
4.98422229159907	5.84046953987516	6.62987603214693
2.50320150395152	3.00317255946098	0.374364211286152
1.58313175950421	2.75569752452815	1.33203930255185
4.96906759006492	2.07019499852842	3.62590648214585
3.60594904843413	2.33898414206222	2.28136435340777
3.34362454746459	4.59725108750146	4.73809659541567
0.283444521815202	0.727435612165739	-0.0853122166640956
2.27390433590745	3.17467721512125	1.21602898251399
1.70866323618135	1.98469710574101	1.85070875872505
2.88430334828088	3.89018176136845	3.47829772687855
4.23373790319346	3.32369854429692	4.06678207402294
1.54021959285394	0.930067597616397	0.944137288171066
0.91231575687006	2.36351250719071	3.74632999499972
2.98241172939131	1.72214461191774	2.69832118040712
4.96752259590126	3.14546598166967	2.67780687954676
5.76960109512294	3.98260380725506	4.31847157241622
-0.945991568814806	1.78116293292613	1.62809795417937
1.7669989051243	3.08752971087634	2.01032755562309
3.90124870147765	2.33361248356776	3.57464902741193
4.27031685234145	3.97433446080019	4.52855366957023
4.038264404992	5.49749185920349	3.46322899400852
1.61627592628497	0.477075567939337	0.837974623633086
0.439979351354581	0.734073729595851	2.73273783077707
4.27641264035373	2.15025791982056	2.3412330089772
3.85987759174856	3.0092151503174	5.82134314038476
5.72275427775261	3.56653009312787	3.94896427234305
0.863328839644966	1.20569940626853	0.221050657699627
2.46964969316414	0.70738506784752	2.14151768780048
4.19621073656737	2.80024872776127	2.88539746476162
4.11790574103008	3.65100314070973	3.80120739255545
6.51724567968656	4.07848457787583	3.98580608489314
1.63173484037116	1.33291429996803	1.05233437670216
1.37914122048457	0.606815175091951	2.21570652425103
2.04194434853502	4.06882592505287	3.47978006862799
5.1321373099504	3.71018172536797	3.39244078578086
3.87064565158588	4.75190146872026	4.61779814111143
-1.43365008924588	1.26814462514285	-1.0615600656919
1.66692857694455	2.63497915754151	0.549674348488736
2.49510482885851	2.32621789462448	3.4129452585953
4.46427135269638	3.76292421328229	5.08976341599151
4.75353076354754	4.61078838779511	4.82457540807211
2.62524617712608	-0.297728777960662	-0.256005915422442
2.52939647358626	0.80854714173081	2.64350079521494
3.75123323876207	3.39456858738467	2.29350748980673
4.53026356978818	4.51467960947364	5.58148395841778
4.74066908724992	3.91648711864966	6.15821127048057
1.0857155023286	1.31539652875671	0.833645882579484
2.87008058899722	2.93985219823226	1.68852913681545
1.77099922008262	3.43421532498797	1.85199503278028
3.67993122624207	4.15048594223111	5.18332248007239
5.25740139400008	4.82645035363913	5.09779794709592
-0.0224286917668457	0.803213938264818	1.9159971787475
0.327257897932861	1.4459248529314	1.43422882632574
3.40447263895249	4.39992452973356	4.07090914084045
4.54683560092487	3.68989824963827	5.11247237974874
5.8244509017922	4.45087622226858	3.67480210064978
1.8901548639538	0.0536171177639971	0.169113513367661
1.76218766126885	2.80090440342593	1.42034518327694
3.14183378703825	3.12190372687573	2.47724544478746
4.30414597301178	3.29669564586107	4.42251020221824
5.02730457292495	5.60583582660786	6.28725717270227
0.634111634232025	2.8582510836177	3.00222980261001
1.66655257411748	-0.832635231573021	0.349558727949008
2.4975977181547	2.86300156265894	3.62606942815362
3.55127421606702	2.24690339946112	3.04281416621034
3.72570388318499	5.0815158701785	5.85579725574305
-0.143021932459626	1.21672002189338	2.39259706958305
3.28498473639147	1.6165510640014	2.3732162168908
1.46307910279524	3.34191818613207	2.84549975427425
4.94885873306558	2.54988259325861	5.11270193243923
4.7023525553956	4.33586117453808	4.69234667434124
0.531332289459747	1.49089759822048	0.800120730985717
3.02632622221559	2.93626114292212	2.89503585713724
3.53615267095107	2.75121068551492	2.06037390651446
2.869449567475	4.40289490331982	4.37369373092518
6.7312206926301	4.33853787767084	4.61082913549557
2.38014366105747	2.63394844368122	1.73403995919735
0.00677591952452516	1.88033424357792	3.21389581172776
4.30588110234486	3.93706588745788	1.81863653165582
3.97226065190533	3.93234218737233	3.65363378028753
7.47145747594933	6.92953336374393	4.6335070248965
0.0339489760201014	0.181174313526842	0.427791702777935
1.35086531227067	0.861064327411462	1.75116819099516
4.30602059622143	3.36218315823793	0.765162023214765
4.47966647789545	5.80887833663504	5.56063001626665
4.55977061415152	4.43288611016717	4.45993820911935
0.929108436243186	0.547957450105934	-0.425920611232043
2.62982614677355	2.24293464753898	0.818639815952417
3.79298903578774	2.30045583839591	2.86399179397735
4.587783546268	4.06887028201669	3.67096544564748
2.87090818827851	4.04989036982235	6.92743389479641
1.31437938007334	1.6610846752041	-0.575245490131101
4.46343503329493	1.43913706687701	2.56948915106151
4.60621471069698	4.56485712251245	4.32503545717689
5.0424599979393	4.41592348757391	2.69464506332468
4.66848219275513	3.72727677913312	4.96741897884064
1.32370659077389	-0.200856231890671	1.92642099113701
2.97226141990903	1.64405067518773	3.29094489442791
1.95460699417643	1.93707209293598	3.55517873677246
5.30642972431626	4.12747401620919	4.68947947290118
6.45370916183195	7.9799651816626	4.84332937482047
0.937552087228208	-0.41410362529455	1.07627692843424
0.198779837310367	0.404040176668372	2.47434835910026
2.92622284881781	2.87657398602103	3.28590525229398
5.73194564044788	3.60995922533571	4.35225174065422
3.67851194954007	4.39904137886204	3.55646189024906
1.49648003308397	-0.856104709108447	0.741856921661133
3.59274238462696	3.20623273551192	2.31330520436933
4.52000777464621	1.82523060286877	2.85752312887357
5.25324660326825	4.15829575146273	4.78383274953835
3.07574735174847	5.3479695732539	2.74881257110481
1.39398645715455	0.785159248359176	1.13731958178556
2.90195037744491	2.32555693427869	1.08298393901472
3.16602117376562	3.64852545912353	2.60600230580946
6.11299237926906	5.4966436462953	4.08351460253567
4.58500166154141	3.17138963791551	6.08359476310355
1.22162202813787	1.32997571918719	3.53088926390012
2.74088209615407	3.05349286223558	1.05919839877201
2.52664003861633	4.26702109669626	3.99770169748743
2.68421737953408	3.47504578350402	3.84914124475553
3.8016312151041	3.37265158503723	5.11585820505014
-0.807925078353482	2.09441903651458	-0.935805925463094
-0.0155526539752961	2.79194895295494	0.846882949344019
1.75031037634443	1.08379994159935	3.98659214410029
2.59484275548513	2.60570702516933	4.2946396210753
4.7807223841844	4.01409282839751	4.32724365840277
0.945170472892645	0.00321224266326914	1.70777141370278
2.63565150376952	1.72298317192812	2.34020518417485
4.04002530493611	2.67711653571439	2.29416520809166
3.12820963666845	4.56439713907509	3.29936502409867
5.23340377448328	5.35610925439816	5.52888458871748
0.856346221114725	0.805395779690638	2.51273238033172
1.55239652641139	1.79473582666496	1.40761141208597
2.07400750204698	2.2108706689007	1.80479379766513
3.51689900172347	5.03024027569491	4.44094133512153
5.9701938441308	4.72253639568229	6.66569355575461
1.11855588833737	-0.283727096752936	1.37994727685957
2.9873838216253	2.34935153916248	1.67973633645926
2.29145379297661	3.81907134949034	4.15050877427179
4.06938070104554	4.93366410815238	4.24001481243881
4.37003348809077	5.15078260366719	4.57304493413353
0.612016973483493	1.0903395694217	1.48379753124949
1.43109746871071	0.704686295162912	2.75211417860109
3.20102519959203	3.67227400463712	3.09922589840255
3.598490159543	2.97398379269285	3.54425937844043
4.93700384881004	6.89544683992926	6.28770184384089
-0.616544320709398	0.668106802977275	1.45745782300751
1.38603300679393	2.45887488370983	3.26165048845355
3.59712329218662	3.95157874845735	3.06872737393953
4.92359697122936	5.33016878565399	4.00741010030178
5.99424792770788	5.58120748663293	5.29335038354539
1.60058309404099	0.694377197948731	-1.54136192013924
2.09109833694203	1.74279991260713	2.59810185212732
2.00894525874732	1.29845305374182	3.45434053365337
3.36709179308192	4.49906097781068	6.25126142830785
3.94036420396984	4.06869871231894	5.80813763825877
0.835397581807231	1.17855685862595	1.63684229381523
3.3805447915238	2.55805234275468	2.13125897221041
1.77604215434091	3.2478547711425	4.70222632920877
3.25956029296018	4.0354493773614	2.2604063358683
5.98507983978034	3.61525701726749	4.64687903667825
1.12437374025588	1.15721028306132	0.455443678943979
1.85207256248841	2.86080081650343	2.94002478391119
3.34968798485324	2.13574353736233	4.10325469582397
5.41435431643778	4.16390471085002	4.70308602184075
5.13563639941985	3.5832026066188	5.95397865784181
1.50904231761389	0.421101739392503	0.708195606752765
2.46173147761493	1.07327880124163	0.241680636137311
1.80224410457781	2.98182856637172	3.17959969748835
4.93460983200078	5.37546089069646	3.97830831285415
5.7367602270333	4.74612275384795	6.1260755435119
0.892118413516632	-0.664017307977578	0.487692133567719
2.24885837528396	1.81580446984743	2.43481483138669
1.83578603330476	2.57156352513837	4.97861653244406
3.52220351964839	4.14276312844717	4.75446838874896
3.42439600740078	6.1434212764094	4.0728022530053
0.538780130335363	-0.0555430564027002	0.974761646875056
1.25227307090402	2.61890300452059	2.99099988219753
4.80742538072093	1.31707369957944	2.51593576974442
3.26160507721937	3.12741403470917	3.91211179666524
7.05775684317167	5.60565845733342	5.28632713947477
1.89512626729325	-0.88158153599179	1.96163094590488
1.67884797471416	0.763103160709876	1.96341663437878
2.34746936027017	2.86575307906559	3.53889286142328
4.26323785320109	3.67031816148136	3.1955991972555
4.22213777074927	4.5179349407971	5.77753128937458
-0.575009593765328	2.88512048654555	0.329452496338316
3.03485095021222	0.366092369819032	0.719831701439577
3.73097909984677	2.86220274514133	4.70416674977967
4.14444474064533	4.49160019869028	3.29476126485238
4.27574850761992	6.59276516296531	5.61609684985036
0.335862322709007	0.877711709007202	1.37383580009643
2.47237847397612	-0.0624869171417082	0.540699800877659
2.91767404182327	3.29450893114628	4.90828527940954
4.30110627525504	5.19675788853914	3.5259367116236
3.62838454570647	6.68421211635192	3.99330324137958
0.207494886329888	2.32179735691192	0.620728456041795
0.617294550947962	2.30846092693525	2.0227705103809
4.27395765863934	2.78872742758641	4.97701858773275
4.7676475817183	4.2629048561338	3.12732226585058
3.71368053557234	5.65663726455353	4.98430465109395
0.35017498840643	1.61754947312883	1.05922647924266
2.54379184791325	2.16015792199216	2.6343714980216
4.0990299297093	0.561660281747598	1.58908581517281
3.43342855882954	2.72312493724094	2.83306581821162
5.90351202520252	4.86094021678838	4.94408760313751
3.40796644141266	2.22263617341248	-0.0164483591179403
2.39749871284068	2.45334144168117	0.991373093916821
2.96366090398589	2.89750868332037	2.08146990773658
3.38379814261049	1.39723289556089	5.40697060755074
3.57953775802925	4.10463082950134	4.56229191127242
2.95759598298946	-0.233893560894418	2.91839842396382
2.09557198348923	2.76149803723043	1.69587047778405
1.95173125199957	1.51573178845349	3.75277700921414
2.50191172405001	2.93420286536798	4.42810244201781
6.21357308456111	6.27370987212915	3.47153373456228
2.16876304848806	1.07250246327939	-1.52761311688772
2.34053364437462	4.12022008461075	3.05601237472538
4.67434292602458	2.77577892286967	2.29561399800166
3.2108407016629	2.14169926370652	4.17336820243598
5.4813539655037	4.16359122888134	4.9861125722465
-0.0121928376936236	2.43151970560114	0.179341017583823
2.87650376006995	3.0039632412288	-0.42902424074828
3.2147211271437	3.34187929020979	1.22268711333469
4.75973184324769	3.34732944895766	5.33344746422596
4.37305093757951	5.53201460541867	6.2818546032136
1.13195290777043	2.18995546469291	0.108013565415762
2.95500055819755	2.39135666301729	1.02317174647321
3.72459712221109	3.44877753880755	1.69588869620104
5.50110349092863	6.13449159440672	2.3880647675613
4.65330476554712	3.86027740094957	4.50733397165801
-0.119208485278714	0.6394421606052	2.15292490017013
2.32129797824618	3.09676383831239	-0.549277210169798
3.19717545897334	3.3081524476252	4.90880037742551
2.94047379422166	5.26131293542782	4.99948351155756
6.0401717375194	5.33180351110019	3.29006999696553
-0.423185057636797	0.812511585495975	1.75360453389794
3.55634619820779	1.13439827380877	0.410956691037454
5.23131948380729	2.31314269486116	3.26121193411283
4.81019966197982	3.57082056990514	5.23928900471548
4.0907631084508	4.28725334429327	5.76566506830025
0.332421642851336	0.610670316530309	2.18190604938759
1.47005332609204	1.7122040967501	2.14775137367007
1.75206199393861	2.68093089323173	1.89074128623065
5.55410561739872	4.68852694547092	3.61827726662955
5.27039194687674	4.36545723962637	5.02785630218751
0.259896185156903	1.28296163102573	0.951464552454653
2.05610905046861	1.58875078855369	1.93904388336303
1.64483669104295	3.16272167261577	4.03390089586419
4.7558051263358	5.16258590549856	3.55200381777432
3.75687615329077	4.53505087539836	2.94351320979999
2.46222507946582	0.336667336695567	1.61608748047883
2.52919548222928	1.78070059908972	0.910952468863817
2.06112860552609	4.4779286969015	4.82674635737483
4.23466471934856	5.4745087422654	2.02197341298801
6.24342349608291	3.89669406914116	5.258038496377
1.21560319646608	2.62618670743805	2.64068193547356
1.96010258104763	-0.0789749192512685	4.59630163163993
2.18541526713478	3.84208396140203	4.68851418141762
2.35644650492414	3.27039879682335	2.76056415566074
5.48364609717153	3.56842507991014	6.019897875111
0.0167705182609544	1.21280832232705	0.984497930560804
-0.658825318915168	1.67475715461688	3.75892684199858
2.80905674622536	3.45497745440745	2.04532842718096
3.75719215593138	3.68329072383687	4.64183644477453
4.15520103472024	4.94801709565947	5.90173937145423
1.09542507280999	2.36384557716448	1.03992958434101
1.02137875407814	0.800753551312811	0.0300995813643563
3.20543935896271	3.03305640188805	3.53496508210937
3.71309452426322	1.49630901715173	4.15355111358237
4.46928067984885	4.31756378218956	5.65570853110983
-0.48801189623827	3.87839507739058	-0.168773283133094
1.46831833140106	3.24157846776441	1.01295686761323
4.0571342558672	3.02789321238513	2.4056939411693
3.80455334616693	3.22128056644811	4.70712775637304
7.12799023480982	5.02086238177941	3.69270274475085
-0.848140492363175	0.993747544655315	-0.645367727968644
1.95412759487788	0.792394856105767	3.32157964359981
2.13627067992681	3.63476334537832	3.1685080155981
2.96806687771122	3.43230090817161	4.4027375182505
5.17403866267057	5.08103288516457	5.11317521909654
-0.933062789389971	2.06491873766065	1.503301701593
0.603439086052591	2.2435091275683	2.69908134529229
2.60751054738095	0.726445430338665	3.61744461222397
1.81084012900683	4.46123509016791	3.74357143718673
3.69091666586718	6.44801273494225	3.33787616464473
2.38993831574174	0.389308830589562	1.53100636496767
2.00047679464195	1.81518285026978	2.06885549359449
3.22420217057806	2.73283105356797	1.3942541253072
4.22366682478757	2.86440506742199	3.97073246057221
4.7323784405592	5.54976088957512	3.95172974721258
2.16156482214036	2.87910020240634	0.051477351767135
2.25193099065414	2.07121459535083	3.76336832758691
3.4877587602487	2.52616837077378	3.96477640511486
4.81975142423765	3.71756301959241	5.23919679194699
4.62194249693219	5.11747662409508	6.01839587422628
1.12495277458457	0.650652024494012	0.787591528986124
1.998166098271	1.80804759252622	2.64593829115434
3.03058481252787	4.0268359919166	3.36018323024141
3.70322661325808	3.59565278662404	4.23761359762981
5.71720475881591	3.95152421946798	5.44007643902709
1.25073150780363	1.70632171905208	2.37775158819387
2.40713120541325	3.11506649413322	3.33977927351511
1.6696707507421	2.0108614369626	0.256090910587877
6.13438787545645	2.92999596302893	4.57955310116739
5.54068598863718	5.73402061040541	3.92463299755524
1.60548116559803	1.44758773186842	0.203159122792403
2.52781450571853	1.54219214737743	2.57441031203277
2.65861521633458	2.94313249375554	4.30418394068135
5.75146889100628	3.31359355144666	3.23297221859558
3.64257235172592	5.34909698311683	5.41648869278562
0.543089322971363	1.01829299337811	-0.296075414109859
1.82018714456363	0.902586413412946	2.55069110538201
3.0433389994723	3.48428387650963	3.15456864898273
4.57882149338918	3.60693632170089	3.41224875600167
3.54664556095843	5.46178927968972	2.97864308083323
0.949214209498294	-0.30883226548155	1.40475806047055
2.54406291642568	0.417933417228048	1.9429153659755
3.15666215830284	2.99179928422452	4.79539193471448
3.20226251874215	2.16669095447413	4.41205653625921
5.97340221118257	4.57586305488596	5.28543059918755
0.959822436406708	0.9702709798985	0.112555048830457
2.01761165293267	2.45029555156301	2.16971103948216
2.22714380476097	3.00311177141687	4.84636907813718
5.43181784423127	4.44015407988693	6.27730118922543
4.45673499163473	5.33963877948871	5.94344453363158
0.34845942440223	0.104771180630001	1.19075743678327
3.76187112004441	0.86090739428462	2.66253733598574
1.81418501145624	4.30678104544887	4.49585010476745
5.15105010789396	4.41005594451391	4.92880537998296
2.83980118428927	4.91284394829467	4.19723150982217
1.72134805511486	0.200493041714983	3.15034820562592
2.17405370153677	1.88860237148404	0.784552266697348
3.33609668703436	3.38436129911614	3.26648406640149
2.6181213984099	2.75661335500229	2.49832407905006
3.29994469005068	5.00150903342004	5.15511304030772
-0.262544963658567	1.37907139581799	0.236813252631255
1.80016606787867	1.94123471136612	3.56416751409079
3.90389616530972	4.06886332982109	4.43846142664045
3.05973416407825	5.00119674335123	3.5387117721078
4.07532706381712	3.93877758304171	5.65115225565359
-0.973557871336475	0.784096579854838	0.556921629207915
2.52449239943146	0.572234951776799	1.84231131640855
3.2208542983263	5.18785663964785	2.18186524513105
5.45126246837313	1.32489170636455	3.10162879779425
4.3580227990828	4.06877817153356	4.43270075373056
-1.12580391192251	1.42503349220537	-0.203719715416234
1.5725377232217	1.13198206702915	1.57605035246625
1.29132525780902	3.83699461213284	2.24213407550328
3.26714953456873	5.35215931089824	4.09487464938821
5.57786194818669	5.75809630230768	6.03503366397463
1.29266205007216	-0.28970614017574	1.11367001541443
3.453365144164	0.818686937709191	1.78453059697549
3.51272558645842	3.11476463522369	2.39301333658068
4.24486459849266	4.02948107055172	5.38563377417869
5.94563011222983	5.33780178809837	4.06011683026139
1.40476838650834	2.08702238244026	-0.412493556533315
-0.104962901374804	4.12696966998584	2.41534514328233
4.73696433780611	3.05889683430535	3.55592611501087
5.06528277471308	2.06781478733562	4.16270586388868
3.88078158229617	6.96534051508694	5.58544038814493
1.17501609300097	0.151445163982033	2.09133495616487
1.58407469625785	2.33544309497362	3.41263767972677
3.19612511333299	2.80778456314656	3.61453071361202
3.80230190034995	4.50480597156241	4.24684286076298
6.28941840482593	2.57722644911224	6.05197476071746
1.2251681737276	-0.403697842815889	2.35713789153245
2.49294464410244	2.04719644263994	1.5132365049601
4.01674688074526	2.61185304619087	2.5776249387152
6.22074852747511	3.22155832096389	3.73886499677243
6.15899124446914	4.51272960401125	3.85517291116042
1.83812626670951	1.24168309583133	1.14686738372291
3.31511611489533	1.13455562248338	0.796876189401859
1.95731661782209	3.59938472530071	3.58560073844715
4.49882131888622	3.47018415882578	4.07845535773999
3.41947332460478	6.33666906275724	6.46331038850937
1.92078715058302	1.31467603069418	2.39859409872382
3.7904598448085	1.37388708732097	1.60957909662246
2.07254212002713	3.1920552926596	4.03096759500161
3.53407131993191	3.96395628879277	5.25458451193808
5.85026276905176	5.35225175590655	5.04929338250052
0.430299089191942	1.9812942475236	1.5865533341187
2.95312673211661	1.64251343730709	2.24996513700738
2.48444745429157	2.32437853903303	2.70406380001566
2.93525899073139	4.31975971028466	3.47332695432904
4.70003423571764	5.46585910017828	3.51256720413976
-0.322307577182121	1.57537312608261	0.307185185096647
1.68053276781857	1.6928578221433	0.0226934030436394
2.68703003702166	2.50770520014515	4.91957250845592
4.82315547392682	3.10988363402926	2.9922559764182
4.32817350678876	4.39032673582096	4.22986053824523
2.29733215441123	1.26692668105952	0.507814225119957
2.64809147838445	3.15203609830676	2.45199946015465
3.50843863082692	3.98379827033698	3.0939978718491
5.49345478852275	3.96529350641386	1.6644947778488
3.55639007745708	4.51797765986547	6.23837233149974
3.57848154067409	0.380338038445085	2.02940458074585
2.08509867461321	3.05765244298685	3.54456634331539
1.9531155622458	1.63786557950334	2.43976179484772
2.18520044203628	3.77566397264402	4.86160495592601
5.46299175806497	5.58104722427907	4.88892575312391
0.539263316388969	1.45295359583743	3.0628492743248
2.667731167151	1.4903851468767	0.519236172665103
4.1349952171947	2.70116902460361	2.49477377212691
3.90373687719118	2.49988068080435	3.36489007519955
4.75314697308098	4.32891106621378	4.6827852631051
1.05234020037414	1.26066640265257	0.901025806836293
2.7597239746609	3.42848570225828	0.0676504811854939
3.6326315500768	2.58857440659782	2.64874111219098
2.1698339793732	4.68844696617489	2.88566791963739
4.11811150793799	6.03353308696084	5.51940243337679
1.15018380354687	1.04977041853934	1.28333735832132
3.41641079497966	1.85624668096748	3.39854629392843
2.89318089631095	3.54647656955744	4.22773186489608
4.50312451547099	3.4581779622296	1.97019278055861
3.81028492252603	4.76013443044269	5.79336934767334
0.0932655274193094	1.72740035636992	1.73216121336613
2.55147015016826	1.32863158936575	0.896179549021719
2.82513080886445	1.76654489029115	3.28346972886443
3.27776075885805	3.17892292171799	3.97578854239019
5.93916111657332	3.4565363909599	5.62148411941312
1.9340219287904	2.49519931913721	1.72279734071525
0.961087928704124	-0.434920454617149	3.15310648176032
3.58148955845835	2.90672950202627	1.68040655548668
3.39403678996301	2.16552741555928	4.05727478117382
6.51295649628067	3.59074017359777	5.06775162133276
1.44130758749574	2.80123415223575	0.328240178416264
0.897140644116153	1.84644106571476	1.75683906697092
1.34889573222986	3.90608094325645	2.72030316310743
4.62036731772168	3.8646549378752	4.04515554881385
4.52829508813357	4.31382414504318	6.20965757048648
2.57663042341194	0.624479497100631	1.77950828124836
2.50532238858473	2.49623239639505	2.08904073583587
2.11264762124196	4.0176656926884	2.31862463381445
5.14444602355824	3.81942208655016	3.32614537148027
5.73110921630313	5.8540571626392	5.84866549336571
